gender,usage,credit,loan,history,accounts,status,status01,loan01
1,1,8.85366542803745,6.928537818164665,1,0,0,0,1
1,1,8.006367567650246,0.0,3,0,2,1,0
1,0,8.006367567650246,7.945909598613133,3,6,0,0,1
1,1,8.006367567650246,0.0,1,2,2,1,0
1,0,9.903487552536127,0.0,0,13,0,0,0
1,0,8.517193191416236,8.066521490469993,2,14,3,1,1
0,1,8.006367567650246,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,1,0,2,1,0
1,0,8.517193191416236,0.0,0,2,0,0,0
1,0,8.006367567650246,0.0,8,4,3,1,0
1,0,8.006367567650246,0.0,2,1,2,1,0
0,1,8.006367567650246,0.0,3,0,2,1,0
1,1,8.699514748210191,7.468513271496336,2,16,1,1,1
0,1,8.517193191416236,8.950014029534257,4,5,3,1,1
0,1,8.517193191416236,0.0,0,0,0,0,0
1,1,8.006367567650246,10.870148152571042,1,2,2,1,1
1,0,8.006367567650246,0.0,3,1,1,1,0
1,0,8.517193191416236,0.0,3,1,2,1,0
0,0,6.907755278982137,7.003065458786462,5,7,2,1,1
1,1,8.517193191416236,0.0,1,0,2,1,0
1,1,9.903487552536127,0.0,0,3,0,0,0
0,1,8.006367567650246,0.0,1,1,3,1,0
0,0,8.006367567650246,0.0,0,0,0,0,0
1,0,7.600902459542082,0.0,9,4,3,1,0
0,1,7.600902459542082,8.176391596633795,0,1,0,0,1
1,0,7.600902459542082,0.0,0,12,0,0,0
1,1,8.006367567650246,0.0,0,0,0,0,0
0,0,8.006367567650246,0.0,7,0,1,1,0
1,0,7.3777589082278725,0.0,24,19,2,1,0
0,1,8.006367567650246,0.0,3,2,3,1,0
1,0,8.006367567650246,0.0,4,0,3,1,0
1,0,8.006367567650246,0.0,1,1,1,1,0
1,0,8.517193191416236,8.20685642839965,0,0,0,0,1
1,1,8.517193191416236,8.846784666945227,0,2,0,0,1
0,1,8.006367567650246,0.0,0,0,3,1,0
1,1,8.517193191416236,7.047517221357295,0,3,2,1,1
1,0,8.517193191416236,0.0,6,3,2,1,0
1,1,8.006367567650246,7.2019163175316265,0,4,2,1,1
1,1,8.006367567650246,0.0,0,1,1,1,0
1,0,8.517193191416236,0.0,0,3,4,1,0
0,1,8.517193191416236,0.0,0,1,4,1,0
0,1,8.006367567650246,0.0,3,1,4,1,0
1,0,6.907755278982137,0.0,1,18,4,1,0
0,1,8.987196820661973,7.375255778009754,1,2,3,1,1
0,1,8.517193191416236,0.0,2,1,0,0,0
0,0,8.517193191416236,0.0,1,8,1,1,0
0,1,8.006367567650246,0.0,1,0,3,1,0
1,1,8.006367567650246,0.0,0,3,0,0,0
0,0,9.210340371976182,0.0,9,5,4,1,0
1,1,8.517193191416236,0.0,0,0,1,1,0
1,1,8.517193191416236,0.0,0,2,3,1,0
0,1,8.006367567650246,0.0,7,17,4,1,0
1,1,9.210340371976182,7.828038032125829,0,1,0,0,1
1,0,8.294049640102028,0.0,0,7,0,0,0
1,1,8.006367567650246,0.0,3,0,2,1,0
1,1,9.210340371976182,0.0,3,3,2,1,0
1,0,8.006367567650246,0.0,3,0,2,1,0
1,0,8.517193191416236,0.0,1,1,1,1,0
1,0,9.210340371976182,0.0,4,1,1,1,0
0,0,8.517193191416236,0.0,2,5,0,0,0
1,1,8.517193191416236,0.0,1,4,2,1,0
1,0,8.006367567650246,0.0,5,0,0,0,0
0,1,7.600902459542082,0.0,0,1,2,1,0
0,1,8.922658299524402,0.0,4,0,0,0,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.517193191416236,0.0,0,3,0,0,0
0,1,8.006367567650246,0.0,4,0,1,1,0
1,0,8.517193191416236,0.0,12,0,3,1,0
0,1,8.85366542803745,7.599401333415815,0,3,0,0,1
0,0,8.006367567650246,0.0,2,0,0,0,0
0,1,8.699514748210191,7.1891677384203225,10,1,0,0,1
1,0,8.006367567650246,0.0,2,2,4,1,0
0,1,9.392661928770137,0.0,6,0,2,1,0
1,0,8.517193191416236,0.0,0,4,0,0,0
1,1,8.987196820661973,0.0,0,4,1,1,0
1,1,8.006367567650246,0.0,0,0,2,1,0
1,0,8.006367567650246,0.0,7,4,3,1,0
1,1,8.517193191416236,0.0,1,0,0,0,0
1,1,7.600902459542082,0.0,0,0,0,0,0
1,1,7.600902459542082,0.0,0,0,0,0,0
0,0,7.824046010856292,0.0,2,11,2,1,0
0,1,8.006367567650246,0.0,1,0,1,1,0
1,0,8.517193191416236,0.0,3,14,4,1,0
0,0,8.006367567650246,0.0,0,2,4,1,0
1,1,8.294049640102028,0.0,0,0,0,0,0
0,1,8.517193191416236,6.809039306042979,0,4,0,0,1
0,1,8.006367567650246,0.0,0,1,0,0,0
0,0,8.517193191416236,6.779921907472252,1,0,1,1,1
1,1,8.294049640102028,0.0,0,1,2,1,0
1,0,8.006367567650246,0.0,3,2,2,1,0
1,0,8.006367567650246,0.0,2,1,2,1,0
0,1,8.517193191416236,7.210079628170788,0,0,2,1,1
0,1,8.517193191416236,0.0,0,0,0,0,0
1,0,8.294049640102028,0.0,6,0,2,1,0
1,0,8.517193191416236,0.0,0,0,0,0,0
1,0,8.699514748210191,0.0,9,0,3,1,0
0,1,9.903487552536127,6.333279628139691,0,1,0,0,1
1,1,6.907755278982137,0.0,0,2,1,1,0
1,0,6.907755278982137,0.0,20,0,3,1,0
1,0,8.006367567650246,0.0,9,5,3,1,0
1,1,8.006367567650246,0.0,1,4,1,1,0
1,1,8.699514748210191,0.0,0,0,1,1,0
1,1,8.517193191416236,0.0,1,0,3,1,0
0,1,8.517193191416236,0.0,0,3,0,0,0
1,0,8.006367567650246,0.0,0,3,3,1,0
1,0,7.600902459542082,0.0,7,3,1,1,0
0,1,8.006367567650246,0.0,0,2,1,1,0
0,1,8.006367567650246,0.0,6,3,3,1,0
1,0,8.006367567650246,0.0,1,0,2,1,0
1,1,9.210340371976182,0.0,5,2,2,1,0
1,1,8.294049640102028,0.0,0,3,1,1,0
0,1,8.517193191416236,0.0,0,1,0,0,0
1,1,8.699514748210191,7.134890851565884,0,2,0,0,1
1,0,9.210340371976182,0.0,1,4,0,0,0
1,1,7.600902459542082,0.0,0,8,0,0,0
1,1,8.006367567650246,5.438079308923196,6,0,2,1,1
0,0,6.907755278982137,0.0,7,13,4,1,0
1,0,6.907755278982137,0.0,3,0,2,1,0
1,0,9.210340371976182,6.792344427470809,0,0,0,0,1
1,0,8.006367567650246,5.2094861528414205,3,6,3,1,1
1,0,8.006367567650246,0.0,2,7,1,1,0
0,1,8.517193191416236,0.0,0,2,1,1,0
1,1,8.294049640102028,0.0,0,4,0,0,0
0,1,8.517193191416236,0.0,0,0,0,0,0
0,1,8.294049640102028,0.0,8,0,4,1,0
0,1,9.210340371976182,7.421775793644647,0,0,2,1,1
0,1,8.517193191416236,7.903965634032165,0,8,0,0,1
1,1,7.600902459542082,0.0,1,1,4,1,0
1,1,8.517193191416236,0.0,2,1,2,1,0
1,1,10.819778284410283,9.72471967394147,0,0,2,1,1
1,1,8.517193191416236,0.0,3,0,3,1,0
1,1,9.210340371976182,0.0,0,1,0,0,0
1,1,9.210340371976182,8.614682812693495,0,4,1,1,1
1,0,8.699514748210191,8.59452453435256,2,4,2,1,1
1,1,8.006367567650246,0.0,0,0,2,1,0
1,0,7.600902459542082,0.0,2,6,3,1,0
1,1,7.600902459542082,0.0,4,11,1,1,0
0,1,9.903487552536127,7.351799869057777,0,1,0,0,1
1,1,7.600902459542082,7.404279118037268,0,2,0,0,1
1,1,8.987196820661973,7.1929342212158,7,0,3,1,1
1,1,8.006367567650246,0.0,0,0,2,1,0
1,1,8.517193191416236,0.0,1,3,0,0,0
1,1,10.819778284410283,7.881182202227101,0,1,0,0,1
1,0,8.006367567650246,0.0,0,4,3,1,0
1,1,8.006367567650246,0.0,12,4,3,1,0
1,1,9.615805480084347,0.0,1,3,2,1,0
1,1,8.006367567650246,0.0,0,0,2,1,0
0,1,6.907755278982137,8.469891918298224,0,8,0,0,1
0,0,8.987196820661973,8.861491864286915,1,5,2,1,1
1,1,8.85366542803745,0.0,0,6,0,0,0
1,1,8.006367567650246,8.035602692918582,2,2,1,1,1
1,1,8.006367567650246,0.0,11,0,3,1,0
1,0,8.517193191416236,0.0,0,16,1,1,0
1,0,8.006367567650246,0.0,4,0,1,1,0
0,1,8.006367567650246,0.0,0,3,0,0,0
0,1,8.006367567650246,0.0,0,0,0,0,0
0,1,8.517193191416236,6.576469569048224,0,2,0,0,1
1,0,8.922658299524402,7.5766097669730375,6,3,1,1,1
1,0,7.600902459542082,7.10002716662926,0,37,0,0,1
0,1,6.907755278982137,7.486613313139954,0,3,0,0,1
0,1,6.907755278982137,0.0,1,3,4,1,0
1,1,8.517193191416236,0.0,1,0,0,0,0
0,0,9.210340371976182,0.0,0,4,1,1,0
1,1,9.210340371976182,8.741296282225147,6,5,3,1,1
0,1,8.699514748210191,0.0,0,3,0,0,0
1,0,6.907755278982137,0.0,0,22,0,0,0
0,1,8.006367567650246,0.0,1,7,4,1,0
1,0,8.006367567650246,0.0,2,19,1,1,0
1,1,8.517193191416236,7.002155954403621,0,1,0,0,1
1,1,8.881836305004146,7.845416036592484,0,4,0,0,1
1,0,7.600902459542082,8.405143687607614,10,2,3,1,1
1,0,8.006367567650246,0.0,2,9,4,1,0
1,0,8.517193191416236,0.0,2,3,3,1,0
0,1,9.472704636443673,0.0,0,0,0,0,0
1,1,9.472704636443673,0.0,3,1,0,0,0
1,1,8.006367567650246,0.0,6,2,2,1,0
1,0,7.600902459542082,0.0,0,4,3,1,0
1,1,7.600902459542082,0.0,0,0,2,1,0
0,0,8.517193191416236,0.0,6,1,3,1,0
1,0,8.517193191416236,0.0,0,8,4,1,0
1,0,8.006367567650246,0.0,2,4,1,1,0
1,1,6.907755278982137,0.0,0,1,0,0,0
0,0,8.006367567650246,0.0,1,0,2,1,0
0,1,9.210340371976182,0.0,0,1,0,0,0
0,1,9.210340371976182,0.0,0,2,0,0,0
0,0,8.517193191416236,0.0,1,4,1,1,0
1,0,7.600902459542082,0.0,3,13,3,1,0
1,0,8.294049640102028,7.004881989712859,5,4,2,1,1
1,1,7.600902459542082,0.0,1,0,2,1,0
1,1,8.517193191416236,0.0,0,5,4,1,0
0,1,8.517193191416236,0.0,4,7,2,1,0
1,1,7.824046010856292,0.0,2,7,2,1,0
1,1,8.006367567650246,0.0,0,0,2,1,0
0,1,7.600902459542082,0.0,0,6,0,0,0
0,1,8.294049640102028,0.0,1,0,0,0,0
0,1,8.517193191416236,0.0,0,0,4,1,0
0,0,8.006367567650246,0.0,2,0,4,1,0
1,0,7.600902459542082,0.0,0,3,2,1,0
1,0,8.006367567650246,0.0,1,5,3,1,0
1,1,8.517193191416236,0.0,4,0,2,1,0
1,1,8.294049640102028,0.0,5,1,1,1,0
1,0,8.006367567650246,0.0,0,11,0,0,0
0,0,7.600902459542082,0.0,2,9,3,1,0
0,1,8.987196820661973,0.0,0,14,3,1,0
1,1,8.517193191416236,0.0,0,4,0,0,0
1,0,7.600902459542082,8.178358165605836,2,16,1,1,1
1,0,8.517193191416236,6.907755278982137,1,5,3,1,1
1,1,8.517193191416236,0.0,0,6,0,0,0
0,1,9.903487552536127,0.0,0,6,1,1,0
0,0,8.006367567650246,8.31801027754687,1,14,0,0,1
0,0,8.006367567650246,0.0,0,7,2,1,0
0,1,8.517193191416236,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,2,4,1,1,0
0,1,9.210340371976182,0.0,5,8,0,0,0
1,0,7.600902459542082,0.0,0,3,1,1,0
1,0,7.600902459542082,0.0,0,0,3,1,0
0,1,8.517193191416236,0.0,0,6,2,1,0
1,0,8.006367567650246,0.0,0,0,1,1,0
1,1,8.517193191416236,0.0,0,2,0,0,0
0,1,8.006367567650246,0.0,0,3,0,0,0
1,1,7.600902459542082,0.0,0,2,3,1,0
1,1,8.006367567650246,7.427144133408615,2,2,2,1,1
1,0,8.006367567650246,6.398594934535208,2,6,2,1,1
0,1,8.517193191416236,0.0,0,0,0,0,0
0,0,8.517193191416236,0.0,1,0,0,0,0
1,1,8.517193191416236,0.0,0,5,0,0,0
0,0,8.517193191416236,6.993932975223189,3,4,2,1,1
0,1,6.907755278982137,0.0,0,2,0,0,0
0,0,9.210340371976182,0.0,0,1,1,1,0
0,0,8.517193191416236,0.0,0,1,3,1,0
1,0,7.600902459542082,0.0,1,1,0,0,0
1,1,8.517193191416236,8.9614943233096,0,4,0,0,1
0,0,8.517193191416236,8.954931860074698,0,7,1,1,1
0,0,9.615805480084347,9.030735122676456,1,4,0,0,1
1,0,8.006367567650246,0.0,8,0,2,1,0
1,0,9.210340371976182,0.0,0,8,4,1,0
0,1,8.006367567650246,0.0,1,1,2,1,0
0,1,8.517193191416236,0.0,4,2,0,0,0
1,0,8.006367567650246,0.0,8,2,4,1,0
1,0,8.006367567650246,0.0,7,10,1,1,0
1,1,8.006367567650246,0.0,0,2,1,1,0
0,0,9.210340371976182,0.0,2,0,2,1,0
0,0,8.517193191416236,0.0,1,5,4,1,0
1,1,8.006367567650246,0.0,0,2,0,0,0
1,1,8.006367567650246,0.0,0,1,1,1,0
0,0,8.006367567650246,0.0,0,0,3,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,2,2,1,0
1,0,8.006367567650246,7.978996370854114,1,8,4,1,1
0,1,8.987196820661973,0.0,0,2,0,0,0
1,0,8.517193191416236,0.0,1,1,0,0,0
1,0,9.210340371976182,0.0,3,4,3,1,0
1,1,8.006367567650246,0.0,0,1,3,1,0
1,0,8.517193191416236,6.800170068302199,6,5,3,1,1
0,0,8.006367567650246,0.0,2,4,0,0,0
1,1,8.987196820661973,9.671303256569768,0,4,0,0,1
1,1,8.006367567650246,0.0,1,0,2,1,0
0,0,8.006367567650246,0.0,2,0,0,0,0
0,0,8.699514748210191,0.0,3,20,1,1,0
1,1,8.006367567650246,0.0,5,18,2,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,2,0,0,0
1,1,9.210340371976182,0.0,0,0,0,0,0
1,1,8.699514748210191,7.726212650507529,2,3,0,0,1
0,1,7.600902459542082,0.0,0,10,0,0,0
1,1,7.600902459542082,0.0,0,1,0,0,0
0,0,9.210340371976182,0.0,3,3,0,0,0
1,1,10.308952660644293,11.302994245128152,0,2,0,0,1
1,0,8.006367567650246,0.0,0,1,0,0,0
0,1,8.006367567650246,7.781138509845015,3,9,4,1,1
0,0,8.006367567650246,7.323170717943469,2,6,0,0,1
1,1,8.006367567650246,0.0,0,0,1,1,0
0,0,8.294049640102028,7.407924322559599,6,10,2,1,1
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.699514748210191,0.0,3,3,4,1,0
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.294049640102028,0.0,0,5,0,0,0
0,0,8.987196820661973,6.693323668269948,1,5,1,1,1
1,0,8.006367567650246,7.358830898342354,3,2,0,0,1
1,0,8.006367567650246,0.0,1,5,2,1,0
1,1,8.517193191416236,8.107720061910534,2,6,0,0,1
1,0,8.006367567650246,0.0,0,2,2,1,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,1,9.210340371976182,7.759187438507795,1,5,1,1,1
1,1,8.006367567650246,0.0,4,5,0,0,0
1,0,8.517193191416236,0.0,5,5,4,1,0
1,0,7.600902459542082,0.0,0,3,1,1,0
1,0,8.517193191416236,0.0,4,3,0,0,0
1,1,7.824046010856292,5.141663556502659,0,3,1,1,1
1,1,8.006367567650246,0.0,1,1,2,1,0
1,1,8.006367567650246,0.0,0,1,0,0,0
1,0,8.006367567650246,8.001019961323651,0,2,0,0,1
1,0,9.210340371976182,0.0,11,4,2,1,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,0,8.699514748210191,0.0,1,2,0,0,0
1,0,8.517193191416236,7.607878073278507,0,2,0,0,1
0,1,8.517193191416236,0.0,3,2,3,1,0
0,1,8.006367567650246,0.0,0,4,0,0,0
1,1,7.600902459542082,0.0,1,1,4,1,0
0,1,9.210340371976182,7.20414929203594,0,3,0,0,1
0,0,9.615805480084347,0.0,1,0,4,1,0
1,1,8.517193191416236,0.0,1,0,3,1,0
0,1,8.294049640102028,0.0,1,0,2,1,0
1,1,8.006367567650246,0.0,2,1,2,1,0
0,1,9.210340371976182,0.0,0,4,0,0,0
1,1,8.987196820661973,0.0,0,4,4,1,0
0,1,8.987196820661973,0.0,0,2,2,1,0
1,1,8.006367567650246,9.195429759240428,1,1,1,1,1
1,1,8.006367567650246,0.0,3,0,2,1,0
0,0,7.600902459542082,0.0,1,15,0,0,0
1,0,8.006367567650246,0.0,1,2,0,0,0
1,0,6.907755278982137,0.0,3,1,3,1,0
1,1,9.210340371976182,0.0,5,7,3,1,0
1,0,7.090076835776092,0.0,0,14,0,0,0
1,0,9.210340371976182,0.0,9,7,2,1,0
1,1,6.907755278982137,0.0,1,1,3,1,0
0,1,8.006367567650246,0.0,1,0,0,0,0
0,0,8.006367567650246,7.45298232946546,1,4,3,1,1
1,1,8.987196820661973,0.0,0,0,0,0,0
0,0,7.600902459542082,0.0,0,2,1,1,0
0,0,7.600902459542082,7.416378479192927,2,4,3,1,1
1,0,9.210340371976182,7.805882040228621,2,1,0,0,1
1,0,8.517193191416236,0.0,4,0,2,1,0
1,1,9.210340371976182,0.0,0,5,0,0,0
1,1,8.517193191416236,7.313886831633462,2,3,3,1,1
1,1,8.006367567650246,0.0,0,0,2,1,0
1,0,8.006367567650246,0.0,0,0,0,0,0
0,1,6.907755278982137,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,0,2,2,1,0
1,1,8.006367567650246,0.0,0,4,0,0,0
1,0,8.987196820661973,0.0,1,0,2,1,0
0,1,8.006367567650246,0.0,0,2,0,0,0
0,0,8.517193191416236,0.0,1,12,1,1,0
1,0,8.699514748210191,0.0,5,3,3,1,0
1,1,8.517193191416236,0.0,1,0,0,0,0
1,0,8.006367567650246,0.0,0,3,2,1,0
1,1,9.210340371976182,9.371182897093012,1,2,2,1,1
1,1,8.517193191416236,0.0,0,1,0,0,0
1,1,7.313220387090301,0.0,7,1,3,1,0
0,1,8.294049640102028,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,2,0,2,1,0
1,1,8.006367567650246,0.0,0,1,0,0,0
1,1,8.699514748210191,6.437751649736401,0,2,0,0,1
0,0,8.517193191416236,0.0,0,0,0,0,0
1,0,9.210340371976182,6.71295620067707,0,6,0,0,1
1,0,8.006367567650246,0.0,5,17,3,1,0
1,0,8.006367567650246,0.0,3,1,2,1,0
1,1,9.903487552536127,0.0,1,1,0,0,0
1,1,8.006367567650246,0.0,0,1,2,1,0
1,0,8.517193191416236,0.0,2,13,2,1,0
0,1,8.987196820661973,0.0,1,6,1,1,0
1,0,9.210340371976182,6.875232087276577,0,4,1,1,1
1,1,8.294049640102028,0.0,0,4,0,0,0
0,0,9.210340371976182,0.0,0,10,1,1,0
1,0,8.006367567650246,0.0,8,3,3,1,0
1,1,9.210340371976182,0.0,2,2,1,1,0
1,1,8.006367567650246,0.0,0,0,4,1,0
1,1,8.517193191416236,0.0,0,3,2,1,0
0,1,8.006367567650246,0.0,0,0,2,1,0
1,0,8.006367567650246,0.0,6,0,1,1,0
1,0,8.006367567650246,0.0,7,4,2,1,0
0,1,8.699514748210191,0.0,0,4,0,0,0
0,0,8.517193191416236,0.0,6,1,2,1,0
1,0,8.517193191416236,0.0,0,20,3,1,0
1,1,8.006367567650246,0.0,3,0,2,1,0
1,1,8.006367567650246,0.0,2,3,2,1,0
1,0,8.006367567650246,0.0,0,2,0,0,0
1,1,8.006367567650246,0.0,2,0,0,0,0
1,1,8.517193191416236,0.0,2,1,1,1,0
1,0,8.006367567650246,0.0,4,0,2,1,0
0,0,8.517193191416236,0.0,5,7,3,1,0
1,1,8.517193191416236,0.0,0,0,2,1,0
1,1,9.903487552536127,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,1,0,1,1,0
0,1,9.210340371976182,0.0,1,0,2,1,0
0,0,8.006367567650246,0.0,1,7,3,1,0
1,1,8.006367567650246,0.0,1,0,1,1,0
1,1,8.006367567650246,0.0,3,0,2,1,0
0,1,8.006367567650246,0.0,0,1,0,0,0
1,1,9.210340371976182,0.0,2,3,1,1,0
1,0,7.600902459542082,0.0,1,14,0,0,0
0,0,8.517193191416236,0.0,0,7,0,0,0
1,1,8.517193191416236,7.8013913202914855,1,2,1,1,1
1,1,8.006367567650246,0.0,2,1,1,1,0
1,0,8.517193191416236,0.0,6,3,3,1,0
1,0,8.006367567650246,0.0,2,0,2,1,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,0,10.819778284410283,9.756610356675369,8,4,3,1,1
1,1,9.210340371976182,0.0,0,1,0,0,0
1,0,8.294049640102028,7.187657164114955,0,10,4,1,1
1,0,8.987196820661973,7.27931883541462,0,5,0,0,1
1,1,8.517193191416236,0.0,0,0,1,1,0
1,1,9.210340371976182,8.231376045573969,0,0,2,1,1
0,1,9.104979856318357,0.0,2,1,2,1,0
1,1,8.699514748210191,0.0,0,1,0,0,0
1,1,8.699514748210191,0.0,1,0,1,1,0
1,1,9.903487552536127,8.464846711044029,0,4,0,0,1
1,1,8.517193191416236,0.0,0,2,0,0,0
1,0,8.517193191416236,0.0,0,0,1,1,0
1,0,8.006367567650246,0.0,0,16,4,1,0
1,1,8.517193191416236,0.0,0,2,0,0,0
1,1,8.517193191416236,0.0,0,5,0,0,0
0,1,8.006367567650246,0.0,0,4,1,1,0
1,0,7.600902459542082,0.0,1,16,2,1,0
1,1,9.210340371976182,0.0,0,3,0,0,0
0,0,8.517193191416236,0.0,0,0,0,0,0
0,1,8.517193191416236,0.0,0,4,0,0,0
1,1,8.006367567650246,0.0,2,0,0,0,0
0,1,8.006367567650246,0.0,0,1,0,0,0
1,1,9.210340371976182,8.429017500512511,0,1,3,1,1
1,0,9.903487552536127,6.883462586413092,5,0,4,1,1
0,0,9.210340371976182,0.0,11,0,3,1,0
1,0,8.389359819906351,0.0,0,5,0,0,0
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,1,0,1,1,0
1,0,8.517193191416236,0.0,11,10,4,1,0
1,1,8.006367567650246,0.0,0,0,0,0,0
0,0,8.85366542803745,0.0,0,5,0,0,0
1,1,8.517193191416236,0.0,0,4,0,0,0
1,0,8.006367567650246,7.463936604468925,6,3,1,1,1
0,1,9.903487552536127,9.015419779605713,0,2,0,0,1
0,0,8.006367567650246,0.0,0,2,0,0,0
1,1,8.294049640102028,7.580699752224563,5,8,3,1,1
0,0,8.294049640102028,0.0,0,10,0,0,0
1,1,9.210340371976182,7.686621334944619,0,2,0,0,1
1,1,9.210340371976182,0.0,2,1,0,0,0
1,0,9.210340371976182,0.0,0,8,0,0,0
1,0,9.210340371976182,0.0,3,2,4,1,0
1,1,8.006367567650246,0.0,0,3,3,1,0
0,0,9.210340371976182,0.0,3,5,1,1,0
0,1,8.51699317141357,0.0,0,1,2,1,0
1,0,8.006367567650246,0.0,0,5,2,1,0
0,1,8.517193191416236,0.0,0,2,0,0,0
1,0,7.600902459542082,8.772920092626467,2,10,0,0,1
1,0,8.517193191416236,0.0,0,7,1,1,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,0,8.294049640102028,0.0,3,5,2,1,0
0,1,8.006367567650246,0.0,2,1,3,1,0
1,1,8.517193191416236,0.0,0,3,1,1,0
1,0,8.517193191416236,0.0,3,1,2,1,0
1,0,8.517193191416236,0.0,1,6,0,0,0
0,0,8.517193191416236,0.0,0,0,1,1,0
0,1,8.006367567650246,0.0,0,3,2,1,0
0,1,8.517193191416236,0.0,0,3,4,1,0
0,0,8.006367567650246,0.0,2,13,0,0,0
1,0,8.006367567650246,0.0,7,5,4,1,0
0,0,8.006367567650246,0.0,0,2,0,0,0
1,0,6.907755278982137,7.018401799069201,0,4,4,1,1
0,1,8.006367567650246,0.0,3,0,2,1,0
1,1,9.210340371976182,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,3,0,0,0
0,1,8.006367567650246,0.0,0,1,2,1,0
1,0,8.987196820661973,0.0,0,14,2,1,0
0,0,6.907755278982137,0.0,3,0,2,1,0
0,1,8.268731832117737,0.0,0,1,1,1,0
1,0,7.090076835776092,0.0,5,2,3,1,0
1,0,8.006367567650246,0.0,2,3,2,1,0
1,0,8.85366542803745,0.0,0,2,0,0,0
1,0,8.006367567650246,0.0,7,2,2,1,0
1,1,8.517193191416236,0.0,2,1,0,0,0
1,1,8.517193191416236,0.0,0,1,1,1,0
0,1,8.006367567650246,0.0,0,4,2,1,0
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.987196820661973,0.0,0,7,1,1,0
1,1,8.006367567650246,0.0,2,3,1,1,0
1,0,7.600902459542082,7.620705086838262,7,3,2,1,1
1,0,8.006367567650246,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,8,1,2,1,0
0,1,8.987196820661973,8.03689677268507,1,0,4,1,1
1,0,6.907755278982137,8.688453800850766,0,6,0,0,1
1,1,8.006367567650246,0.0,2,1,2,1,0
1,1,8.006367567650246,0.0,1,7,1,1,0
1,1,9.210340371976182,0.0,0,3,1,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,0,3,0,0,0
1,0,8.006367567650246,0.0,3,6,4,1,0
0,0,8.517193191416236,7.3098814858247865,0,1,0,0,1
1,0,8.006367567650246,0.0,2,0,2,1,0
1,0,8.517193191416236,0.0,5,0,3,1,0
1,1,8.006367567650246,0.0,6,2,2,1,0
0,1,8.006367567650246,0.0,0,2,1,1,0
0,1,7.600902459542082,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,4,18,3,1,0
0,0,8.006367567650246,0.0,4,3,2,1,0
1,1,8.517193191416236,0.0,0,3,0,0,0
1,0,8.006367567650246,0.0,3,3,1,1,0
1,1,8.699514748210191,0.0,1,2,1,1,0
0,1,8.517193191416236,0.0,6,0,2,1,0
1,0,9.259130536145614,8.09712193091871,0,1,0,0,1
0,0,7.600902459542082,0.0,4,6,4,1,0
1,1,7.600902459542082,0.0,2,9,4,1,0
1,0,8.699514748210191,0.0,1,5,2,1,0
1,1,8.006367567650246,0.0,4,0,2,1,0
1,1,9.210340371976182,0.0,3,3,1,1,0
1,0,8.517193191416236,0.0,0,2,0,0,0
1,0,8.517193191416236,0.0,0,10,1,1,0
1,0,8.006367567650246,0.0,2,2,2,1,0
1,1,8.006367567650246,0.0,0,2,2,1,0
1,0,8.006367567650246,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,0,5,0,0,0
1,0,8.006367567650246,0.0,3,8,3,1,0
1,1,7.600902459542082,0.0,3,0,3,1,0
0,1,8.006367567650246,0.0,0,2,2,1,0
0,1,8.006367567650246,10.008568028986636,1,12,2,1,1
1,1,8.517193191416236,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,3,0,2,1,0
1,0,8.006367567650246,0.0,5,2,2,1,0
1,1,9.210340371976182,0.0,1,3,0,0,0
0,0,8.006367567650246,8.046549357283078,5,3,3,1,1
1,1,9.210340371976182,7.58018941794454,2,6,3,1,1
0,1,7.600902459542082,0.0,1,0,2,1,0
1,0,8.006367567650246,0.0,2,1,2,1,0
1,0,8.517193191416236,7.4318919168078,2,11,0,0,1
1,0,8.006367567650246,0.0,8,2,2,1,0
1,0,7.600902459542082,0.0,0,24,2,1,0
1,0,9.210340371976182,6.699500340161678,1,1,2,1,1
1,0,8.517193191416236,0.0,7,0,2,1,0
1,1,9.210340371976182,0.0,0,2,2,1,0
1,1,9.903487552536127,9.817384853482716,1,2,3,1,1
0,0,8.006367567650246,6.948897222313312,2,0,0,0,1
